,input,answer,predict,bleu
9324,とにかく活発な遊びを,あっ,ことが,0.0
9325,とにかく活発な遊びをしておりました,そうなんですね,そうなんですね,1.0
9326,とにかく活発な遊びをしておりました,あーそうなん,そうなんですね,1.0
9327,とにかく活発な遊びをしておりました,そーだったんですねー,そうなんですね,1.0
9328,とにかく活発な遊びをしておりました,女の子だと,そうなんですね,1.0
9329,とにかく活発な遊びをしておりました,はー活発なお嬢さんだったんですね,そうなんですね,1.0
9330,とにかく活発な遊びをしておりました,へえ,そうなんですね,1.0
9331,とにかく活発な遊びをしておりました,そうですね,そうなんですね,1.0
9332,との色々の,みんなのために,-,0.0
9333,との色々の交流があります,はいあーそーなんですねー,はいそうなんですね,0.7952707287670506
9334,との色々の交流があります,ええあ楽しい,はいそうなんですね,0.7952707287670506
9335,との色々の交流があります,あーそうなんですね,はいそうなんですね,0.7952707287670506
9336,ともかく大学三年の頃ちょうど就職試験ですよね,そうですよね,そうですよね,1.0
9337,ともかく大学三年の頃ちょうど就職試験ですよね,ええあそうですよね,そうですよね,1.0
9338,ともかく大学三年の頃ちょうど就職試験ですよね,そうですね,そうですよね,1.0
9339,ともかく大学三年の頃ちょうど就職試験ですよね,ああそうですねその時期ですね,そうですよね,1.0
9340,とりあえず薄めに塗っといて,薄めに塗って,-,0.0
9341,とわたくしは,なるほどね,えいい人ねー,0.0
9342,とわたくしは考えておりますので,あーなるほどはい,そーですねー,0.0
9343,とわたくしは考えておりますので,あはい,そーですねー,0.0
9344,とーまーお仕事でもあって行って,えっへへ,いいことですよね,0.0
9345,と一緒に本を見たりなんかして,ええあ,わぁー何になった,0.0
9346,と一緒に本を見たりなんかして,へえ,わぁー何になった,0.0
9347,と一緒に本を見たりなんかして,あー,わぁー何になった,0.0
9348,と一緒に本を見たりなんかして,あっそうなんですねー,わぁー何になった,0.0
9349,と一緒に本を見たりなんかしてやっぱり,うーん,元気見に,0.0
9350,と一緒に本を見たりなんかしてやっぱり,うーん,元気見に,0.0
9351,と一緒に本を見たりなんかしてやっぱり,そうなんだ,元気見に,0.0
9352,と一緒に本を見たりなんかしてやっぱり一番本ですね,本ですね,内緒ですね,1.133422688662942e-154
9353,と一緒に本を見たりなんかしてやっぱり一番本ですね本で,うーん,食べです,0.0
9354,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んな,あっそうですか,食べますね,0.0
9355,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んな,あーはいはいはい,食べますね,0.0
9356,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んなあの小さい時に,あーはいはい,折り紙はいはい,1.133422688662942e-154
9357,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んなあの小さい時に折り紙とか,折り紙とか,折り紙,6.702145341854094e-232
9358,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んなあの小さい時に折り紙とかいろんなことを覚えて,へえ,はい本で,1.2213386697554703e-77
9359,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んなあの小さい時に折り紙とかいろんなことを覚えて,はい本で,はい本で,1.2213386697554703e-77
9360,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んなあの小さい時に折り紙とかいろんなことを覚えて遊んでおりました,あそうですか,あそうなんですね,1.0
9361,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んなあの小さい時に折り紙とかいろんなことを覚えて遊んでおりました,はあそうなんですね,あそうなんですね,1.0
9362,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んなあの小さい時に折り紙とかいろんなことを覚えて遊んでおりました,あそうなんですね,あそうなんですね,1.0
9363,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んなあの小さい時に折り紙とかいろんなことを覚えて遊んでおりました,へえ,あそうなんですね,1.0
9364,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んなあの小さい時に折り紙とかいろんなことを覚えて遊んでおりました,ええうーん,あそうなんですね,1.0
9365,と一緒に本を見たりなんかしてやっぱり一番本ですね本で色んなあの小さい時に折り紙とかいろんなことを覚えて遊んでおりました,あっそうですかー本ではい,あそうなんですね,1.0
9366,と使って,そうですね,でもはい,1.5319719891192393e-231
9367,と使って,もっとはい,でもはい,1.5319719891192393e-231
9368,と思いまして,そうですかー,自宅ってはは,1.2882297539194154e-231
9369,と思いまして,いいですね,自宅ってはは,1.2882297539194154e-231
9370,と思いまして,続けられるんですねー,自宅ってはは,1.2882297539194154e-231
9371,と思いまして,いいですね,自宅ってはは,1.2882297539194154e-231
9372,と思いまして,それは,自宅ってはは,1.2882297539194154e-231
9373,と思いまして,あ,自宅ってはは,1.2882297539194154e-231
9374,と思いまして,ぜひ,自宅ってはは,1.2882297539194154e-231
9375,と思いまして,趣味が一つ増えて,自宅ってはは,1.2882297539194154e-231
9376,と思います,そうです,はいいらをしますねー,0.0
9377,と思います,ふふはい,はいいらをしますねー,0.0
9378,と思います,あはっはい,はいいらをしますねー,0.0
9379,と思います,そうですよね,はいいらをしますねー,0.0
9380,と思ったんですけども,あーはい,はいえええあそうなんです,1.2508498911928379e-231
9381,と思ったんですけども,ああそうですねうんうんうん,はいえええあそうなんです,1.2508498911928379e-231
9382,と思ったんですけども,えへっ,はいえええあそうなんです,1.2508498911928379e-231
9383,と思っていました,はいわーすごい素晴らしいですねー,はいあそうですか,0.7071067811865476
9384,と思っていました,うんうーん,はいあそうですか,0.7071067811865476
9385,と思っていました,あはーそうなんですねはい,はいあそうですか,0.7071067811865476
9386,と思っていました,うーん,はいあそうですか,0.7071067811865476
9387,と思っていました,はーそうだったんですね,はいあそうですか,0.7071067811865476
9388,と思っていました,あそうですか,はいあそうですか,0.7071067811865476
9389,と思っていました,あそうですか,はいあそうですか,0.7071067811865476
9390,と思っていました,先生になんですね,はいあそうですか,0.7071067811865476
9391,と思っていました,いいですね,はいあそうですか,0.7071067811865476
9392,と思っているけれども,そうですね,ええ,0.0
9393,と思っているけれども,ひとにはいえーえー,ええ,0.0
9394,と思っております,あはい,はい,1.821831989445342e-231
9395,と思っております,あそうですね,はい,1.821831989445342e-231
9396,と思っております,そうですね,はい,1.821831989445342e-231
9397,と思っております,あーはい,はい,1.821831989445342e-231
9398,と思っております,そうですね,はい,1.821831989445342e-231
9399,と思っております,そうですねー,はい,1.821831989445342e-231
9400,と思ってるんですけど,そうなんですか,はい,0.0
9401,と思ってるんですけどなかなか,あー,はいはっうん,0.0
9402,と思ってるんですけどなかなか,うーん,はいはっうん,0.0
9403,と思ってるんですけどなかなか,ああ,はいはっうん,0.0
9404,と思ってるんですけどなかなか,ええなかなか,はいはっうん,0.0
9405,と歌舞伎が,歌舞伎もですか,金曜日い今ですよね,1.1640469867513693e-231
9406,と歌舞伎が,うんあ歌舞伎,金曜日い今ですよね,1.1640469867513693e-231
9407,と歌舞伎が,あー,金曜日い今ですよね,1.1640469867513693e-231
9408,と歌舞伎が,歌舞伎,金曜日い今ですよね,1.1640469867513693e-231
9409,と歌舞伎が,歌舞伎,金曜日い今ですよね,1.1640469867513693e-231
9410,と歌舞伎が好きですので,えー,うんうんうんうん,0.0
9411,と歌舞伎が好きですので,いいですよ歌舞伎もねーええ,うんうんうんうん,0.0
9412,と歌舞伎が好きですので,あーはー,うんうんうんうん,0.0
9413,と歌舞伎が好きですので,はーそうなんですか,うんうんうんうん,0.0
9414,と歌舞伎が好きですので,あっはー歌舞伎と映画,うんうんうんうん,0.0
9415,と歌舞伎が好きですので,えーそうなんですか,うんうんうんうん,0.0
9416,と歌舞伎が好きですので,おー歌舞伎,うんうんうんうん,0.0
9417,と結婚してまだ間もない二三歳の子供がいるんですけども,あっはい,あはい,1.491668146240062e-154
9418,と結婚してまだ間もない二三歳の子供がいるんですけども,はーそうなんですか,あはい,1.491668146240062e-154
9419,と結婚してまだ間もない二三歳の子供がいるんですけども,あはい,あはい,1.491668146240062e-154
9420,どういう方法で,楽しそう,へえ,0.0
9421,どういう方法で魚を獲ったらいいのかと,あーはいはい,あーはいはい,1.2213386697554703e-77
9422,どういう方法で魚を獲ったらいいのかと,うーんんー,あーはいはい,1.2213386697554703e-77
9423,どうした,ふーん,おっだけ,0.0
9424,どうしたのっちゅう,何はいどうしたんでしょうか,小さいみたいなんですか,8.396161215621529e-232
9425,どこどこに,あ,あっ,0.0
9426,どこのえり駅で降りたらいいものか,あはは,は,1.821831989445342e-231
9427,どこのえり駅で降りたらいいものか,そうですよね,は,1.821831989445342e-231
9428,どこのえり駅で降りたらいいものか,あー,は,1.821831989445342e-231
9429,どこのえり駅で降りたらいいものかそれがあの,あっははっは,は,1.821831989445342e-231
9430,どこのえり駅で降りたらいいものかそれがあの,えー,は,1.821831989445342e-231
9431,どこのえり駅で降りたらいいものかそれがあの軽井沢の,っあーはあはあ,あー,9.070367381327683e-233
9432,どちらから,はあはあはあ,そちらうふっわぁー,0.0
9433,どちらから乗るかのぼりくだり,はあ,それで,0.0
9434,どちらから乗るかのぼりくだりがあるから,ああそういうことですね,うーん,1.821831989445342e-231
9435,どちらから乗るかのぼりくだりがあるから,うーん,うーん,1.821831989445342e-231
9436,どちらの方からの皆さん乗るかたが,わかはい,うーんあはい,1.254338396921439e-154
9437,どちらの方からの皆さん乗るかたが,うーんあ,うーんあはい,1.254338396921439e-154
9438,ども,かもかも,山形山形滲んけんなに目なんですね,0.0
9439,どんどん,あ,いるんですねー,0.0
9440,どんどん,うわー,いるんですねー,0.0
9441,どんどんのめりこんで,へー,鉄鋼から,0.0
9442,どんどん打ち込んでいって,へえ,あー,1.821831989445342e-231
9443,どんどん打ち込んでいって,ほう,あー,1.821831989445342e-231
9444,どんどん打ち込んでいって,あーどんどんうんピーマンらしくするんですね,あー,1.821831989445342e-231
9445,どんどん打ち込んでいって,打ち込んでいたんですねー,あー,1.821831989445342e-231
9446,どんどん打ち込んでいって,はーそういう順番で描くんですね,あー,1.821831989445342e-231
9447,どんどん打ち込んでいって,あーそうなんですね,あー,1.821831989445342e-231
9448,どんどん打ち込んでいって,はーへー,あー,1.821831989445342e-231
9449,どんどん打ち込んでいって,へーあそういうことなんですね,あー,1.821831989445342e-231
9450,どんどん打ち込んでいって,あはい,あー,1.821831989445342e-231
9451,どーいう,そうなんですね,スーツケースめん笑,0.0
9452,どーいうところで生活を彼らはしてこういうふうになってんだろうかと,あはい,うーん,1.821831989445342e-231
9453,どーいうところで生活を彼らはしてこういうふうになってんだろうかと,はぁ,うーん,1.821831989445342e-231
9454,どーいうところで生活を彼らはしてこういうふうになってんだろうかと,うーん,うーん,1.821831989445342e-231
9455,どーいうところで生活を彼らはしてこういうふうになってんだろうかと,はあ,うーん,1.821831989445342e-231
9456,なあのーいいテープができて,はーそうなんですか,はいあはっうん,0.0
9457,なあのーいいテープができて,ええおーおー,はいあはっうん,0.0
9458,ないです,あそうなんですか,育て取られてみたいです,1.1640469867513693e-231
9459,ないです,あそうなんです,育て取られてみたいです,1.1640469867513693e-231
9460,ないです,ああ,育て取られてみたいです,1.1640469867513693e-231
9461,ないです,ああはいはいはい,育て取られてみたいです,1.1640469867513693e-231
9462,ないです,ええそうなんですね,育て取られてみたいです,1.1640469867513693e-231
9463,ないです,えー,育て取られてみたいです,1.1640469867513693e-231
9464,ないです,何かうーんうーん,育て取られてみたいです,1.1640469867513693e-231
9465,ないです,あーはそうなんですか,育て取られてみたいです,1.1640469867513693e-231
9466,ないと,あそうですか,今年彫金鑑賞,0.0
9467,ないと,あそうですかはい,今年彫金鑑賞,0.0
9468,ないと,えーないですか,今年彫金鑑賞,0.0
9469,ないんですが,うん思いつかないですうん,鑑賞お母さんですね,1.0032743411283238e-231
9470,ないんですね,ないんですか,鑑賞ねー,0.0
9471,ないんですねとにかく,ないですか,友達拾いですね,9.53091075863908e-155
9472,ないんですねとにかく,えっそうなんですか,友達拾いですね,9.53091075863908e-155
9473,ないんですねとにかく,あー,友達拾いですね,9.53091075863908e-155
9474,ないんですねとにかく,あないんですね,友達拾いですね,9.53091075863908e-155
9475,ないんですねとにかく,ないですか,友達拾いですね,9.53091075863908e-155
9476,ないんですねとにかく家族のために,あーはい,鑑賞,0.0
9477,ないんですねとにかく家族のために,家族のために,鑑賞,0.0
9478,ないんですねとにかく家族のために,はいしてあげたい,鑑賞,0.0
9479,なかったんですね,あっそーですかー,あはいうんでしたね,1.384292958842266e-231
9480,なかったんですね,ええあ,あはいうんでしたね,1.384292958842266e-231
9481,なかったんですね,そうですよ,あはいうんでしたね,1.384292958842266e-231
9482,なかったんですね,そうですね全然違いますね,あはいうんでしたね,1.384292958842266e-231
9483,なかったんですね,うーん,あはいうんでしたね,1.384292958842266e-231
9484,なか軽井沢って,あー,ほう,0.0
9485,なか軽井沢って,あ,ほう,0.0
9486,なか軽井沢っていうのか,あー,の,0.0
9487,なか軽井沢っていうのか,あー,の,0.0
9488,なか軽井沢っていうのか旧軽井沢っと,ああ,ありますかね,9.53091075863908e-155
9489,なか軽井沢っていうのか旧軽井沢っと,ありますはい,ありますかね,9.53091075863908e-155
9490,なか軽井沢っていうのか旧軽井沢っと,そうなんです,ありますかね,9.53091075863908e-155
9491,なか軽井沢っていうのか旧軽井沢っと,あはい,ありますかね,9.53091075863908e-155
9492,なか軽井沢っていうのか旧軽井沢っというんでしたか,そんなにあるんですね,そんなにあるんですね,1.0
9493,なか軽井沢っていうのか旧軽井沢っというんでしたか,ええええありますよね,そんなにあるんですね,1.0
9494,なか軽井沢っていうのか旧軽井沢っというんでしたかちょっと覚えてないですが,うーん,そうですね,0.0
9495,なぐらいです,はいありがとうございます,一ですはい,1.646211035903463e-231
9496,なぐらいです,あそれはいいこと,一ですはい,1.646211035903463e-231
9497,なぐらいです,それはいいです,一ですはい,1.646211035903463e-231
9498,なぐらいです,それはいいです,一ですはい,1.646211035903463e-231
9499,なぐらいです,はいはいあはい,一ですはい,1.646211035903463e-231
9500,なぐらいです,良かったでーす,一ですはい,1.646211035903463e-231
9501,なぐらいです,あうーんあそうなんですね,一ですはい,1.646211035903463e-231
9502,なぐらいです,あーなるほどはい,一ですはい,1.646211035903463e-231
9503,なぐらいです,そうなんですね,一ですはい,1.646211035903463e-231
9504,などと,ふっふふ,琴寿司ですはい,0.0
9505,などと,へー,琴寿司ですはい,0.0
9506,などと,そー,琴寿司ですはい,0.0
9507,などとまそんな,知りませんでした,はいうんうん,0.0
9508,などとまそんなものを,そうなんですね,立ち曲ふっ,0.0
9509,などとまそんなものを見ながら,んー,陶芸も,0.0
9510,などとまそんなものを見ながら,へー,陶芸も,0.0
9511,などとまそんなものを見ながら,うーん,陶芸も,0.0
9512,などとまそんなものを見ながら,あー,陶芸も,0.0
9513,などとまそんなものを見ながらえー友達と遊んでもいました,はい,はいあそうですか,0.7071067811865476
9514,などとまそんなものを見ながらえー友達と遊んでもいました,うーんはいうーん,はいあそうですか,0.7071067811865476
9515,などとまそんなものを見ながらえー友達と遊んでもいました,はいそうですかー,はいあそうですか,0.7071067811865476
9516,などとまそんなものを見ながらえー友達と遊んでもいました,ええそうなんですね,はいあそうですか,0.7071067811865476
9517,などとまそんなものを見ながらえー友達と遊んでもいました,うんあそうですか,はいあそうですか,0.7071067811865476
9518,などとまそんなものを見ながらえー友達と遊んでもいました,へえ,はいあそうですか,0.7071067811865476
9519,などと思ったりしておりますけれども,はいはそうなんですね,はいはいうんそうですか,5.253283993027542e-78
9520,などと思ったりしておりますけれども,ええはいあそうですかー,はいはいうんそうですか,5.253283993027542e-78
9521,などと思っております,うんうんはいそうですね,はいうんうん,8.987727354491445e-155
9522,などと思っております,あっはいそーですねー,はいうんうん,8.987727354491445e-155
9523,などに感激をしてそれから,はへー,はっ,0.0
9524,などに感激をしてそれから,あそうなの,はっ,0.0
9525,などに感激をしてそれから,おー,はっ,0.0
9526,などに感激をしてそれから,うーん,はっ,0.0
9527,などに感激をしてそれからグランドの,感激されたんですか,あっ,0.0
9528,などに感激をしてそれからグランドの広さ,そうなんですかー,ねー,0.0
9529,などに感激をしてそれからグランドの広さ,そうですよね,ねー,0.0
9530,などに感激をしてそれからグランドの広さ,あはあ,ねー,0.0
9531,などに感激をしてそれからグランドの広さ,迫力がはい,ねー,0.0
9532,なななんていう可愛らしいきれいな塗り方を,へえ,-,0.0
9533,なななんていう可愛らしいきれいな塗り方を,ああ,-,0.0
9534,なななんていう可愛らしいきれいな塗り方を,へえ,-,0.0
9535,なななんていう可愛らしいきれいな塗り方をして,へえ,なるほど,0.0
9536,なにをー,なんでしょううーん,描きがはい,0.0
9537,なので若い時から,あー,う,0.0
9538,なりかたあのーもし結婚ができればそうじゃないんですけど,あっ,うんうーん,0.0
9539,なりかたあのーもし結婚ができればそうじゃないんですけど結婚が,あははっはっはっ,うんうーん,1.491668146240062e-154
9540,なりかたあのーもし結婚ができればそうじゃないんですけど結婚が,うんうーん,うんうーん,1.491668146240062e-154
9541,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった,んふっ,あえっへえええええ,1.4488496539373276e-231
9542,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった,えっへへええ,あえっへえええええ,1.4488496539373276e-231
9543,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に,あははええ,あははは,6.725854833444237e-78
9544,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に,ふっうん,あははは,6.725854833444237e-78
9545,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように,あー,あはいはいはい,9.280167055464391e-78
9546,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように,あ,あはいはいはい,9.280167055464391e-78
9547,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように,ああーそんなことも考えて,あはいはいはい,9.280167055464391e-78
9548,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように,あーはいはいはい,あはいはいはい,9.280167055464391e-78
9549,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように,そうですね,あはいはいはい,9.280167055464391e-78
9550,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か,何か一つできるとっていうことですね,何か一つできるとっていうことですね,1.0
9551,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か,凄い,何か一つできるとっていうことですね,1.0
9552,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事を,あはい,そんなはい,1.821831989445342e-231
9553,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事を,そんなこと考えてたんだ,そんなはい,1.821831989445342e-231
9554,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの,わかります,何か一つできるとっていうことですね,0.0
9555,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に,あ,あはい,1.5319719891192393e-231
9556,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に仕事を持った,あー,あー,1.821831989445342e-231
9557,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に仕事を持った,えー,あー,1.821831989445342e-231
9558,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に仕事を持ったほうが,そうなんですね,あー,1.821831989445342e-231
9559,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に仕事を持ったほうが,あー,あー,1.821831989445342e-231
9560,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に仕事を持ったほうがいいんではないかなと,あーはいはいはいはい,あーはいはいはいはい,1.0
9561,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に仕事を持ったほうがいいんではないかなと,あー,あーはいはいはいはい,1.0
9562,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に仕事を持ったほうがいいんではないかなと,そうです,あーはいはいはいはい,1.0
9563,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に仕事を持ったほうがいいんではないかなという,あ凄い,あ凄い,1.491668146240062e-154
9564,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に仕事を持ったほうがいいんではないかなという,それで,あ凄い,1.491668146240062e-154
9565,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの手に仕事を持ったほうがいいんではないかなという風,凄い考えてらっしゃ,凄い考えてらっしゃ,1.0
9566,なりたいなー,そうですね,はいんですね,1.5319719891192393e-231
9567,なりたいなー,ええ強くなりたいですねー,はいんですね,1.5319719891192393e-231
9568,なりたいなー,はーはい,はいんですね,1.5319719891192393e-231
9569,なりたいなー,うーん,はいんですね,1.5319719891192393e-231
9570,なりたいなー,うーんそうですねうーん,はいんですね,1.5319719891192393e-231
9571,なりたいなー,うーんあそうですか,はいんですね,1.5319719891192393e-231
9572,なりたいなー,そうですよねーはい,はいんですね,1.5319719891192393e-231
9573,なりたのが,はー,知れたんですねー,9.97486269044271e-232
9574,なりたのが,みんななりたいですもんね,知れたんですねー,9.97486269044271e-232
9575,なりたのが夢でした,えーあそーなんですねー,そうなんですね,6.86809206056511e-78
9576,なりたのが夢でした,あー,そうなんですね,6.86809206056511e-78
9577,なりたのが夢でした,はあ憧れ,そうなんですね,6.86809206056511e-78
9578,なりたのが夢でした看護婦さんと,そうなんですね,そうなんですね,1.0
9579,なりたのが夢でした看護婦さんと,そうなんですね,そうなんですね,1.0
9580,なりませんでした,ねーご趣味たくさんある,あそうですか,1.0
9581,なりませんでした,はーそうなんですか,あそうですか,1.0
9582,なりませんでした,そうなんですかはい,あそうですか,1.0
9583,なりませんでした,あそうですか,あそうですか,1.0
9584,なるだけ,あそうですか,あっはっ,0.0
9585,なんかちがう別々に遊びを,それぞれ,火事されたんだ,0.0
9586,なんかちがう別々に遊びを,笑,火事されたんだ,0.0
9587,なんかちがう別々に遊びをしていたように思い出しますけども,わーそうですか,別々の遊びをはい,1.0
9588,なんかちがう別々に遊びをしていたように思い出しますけども,別々の遊びをはい,別々の遊びをはい,1.0
9589,なんかちがう別々に遊びをしていたように思い出しますけども,あそうですかうーん,別々の遊びをはい,1.0
9590,なんかちがう別々に遊びをしていたように思い出しますけどもそんな感じでございますね,ええあそうですか,ええあそうですか,1.0
9591,なんかちがう別々に遊びをしていたように思い出しますけどもそんな感じでございますね,別々だったんですね,ええあそうですか,1.0
9592,なんかできたらいいなと,そうですねー,ええですか,1.384292958842266e-231
9593,なんかできたらいいなと,うーん,ええですか,1.384292958842266e-231
9594,なんかできたらいいなと思っております,はあ素晴らしいですね,あーそうですよね,8.636168555094496e-78
9595,なんかできたらいいなと思っております,楽しいですよねーでも独学ではすごいです,あーそうですよね,8.636168555094496e-78
9596,なんかできたらいいなと思っております,あはいいいですね,あーそうですよね,8.636168555094496e-78
9597,なんかできたらいいなと思っております,あいいですね,あーそうですよね,8.636168555094496e-78
9598,なんかできたらいいなと思っております,うーんそう,あーそうですよね,8.636168555094496e-78
9599,なんかできたらいいなと思っております,あーはい,あーそうですよね,8.636168555094496e-78
9600,なんかできたらいいなと思っております,うーんそうですいいですよね,あーそうですよね,8.636168555094496e-78
9601,なんかの,うーん,夕食やられるんですか,0.0
9602,なんかの,可愛い,夕食やられるんですか,0.0
9603,なんかの子供を持たないできたものですから,あーそうですか,ああ,1.821831989445342e-231
9604,なんかの子供を持たないできたものですから,あ,ああ,1.821831989445342e-231
9605,なんかの子供を持たないできたものですから,ああああ,ああ,1.821831989445342e-231
9606,なんかを,めんこ,ほーはい,0.0
9607,なんかをした,ベーゴマ,なるほどはい,0.0
9608,なんかをした遊んだ,へえ,なるほど,0.0
9609,なんかをした遊んだ時代でした,あーそうですねーうんうん,はい,3.3368016834625063e-233
9610,なんかをした遊んだ時代でした,あーそうなんですね,はい,3.3368016834625063e-233
9611,なんかをした遊んだ時代でした,えーえーあっそーなんですねー,はい,3.3368016834625063e-233
9612,なんかをした遊んだ時代でした,はいそういう時代ですね,はい,3.3368016834625063e-233
9613,なんかをした遊んだ時代でした,はーそうだったんですねーはい,はい,3.3368016834625063e-233
9614,なんか今日はすいません,あっ,凄く山形改札かこっやりがい,0.0
9615,なんか今日はすいません,うんうん,凄く山形改札かこっやりがい,0.0
9616,なんか今日はすいません,いえいえ,凄く山形改札かこっやりがい,0.0
9617,なんか今日はすいません,いえ,凄く山形改札かこっやりがい,0.0
9618,なんか今日はすいません,いえいえ,凄く山形改札かこっやりがい,0.0
9619,なんか今日はすいません道に,いえいえいえ,見えないです,0.0
9620,なんか今日はすいません道に,なっ,見えないです,0.0
9621,なんか今日はすいません道にちょっと,いえいえ,見ると見人,0.0
9622,なんか今日はすいません道にちょっとまお,あ,時代ですね,0.0
9623,なんか今日はすいません道にちょっとまお迷ってしまって,あーそうだったんですか,あそうだったんですね,1.0
9624,なんか今日はすいません道にちょっとまお迷ってしまって,はーそうなんですか,あそうだったんですね,1.0
9625,なんか今日はすいません道にちょっとまお迷ってしまって,ええいえいえ,あそうだったんですね,1.0
9626,なんか今日はすいません道にちょっとまお迷ってしまって,あそうだったんですね,あそうだったんですね,1.0
9627,なんか今日はすいません道にちょっとまお迷ってしまって,いえいえいえー,あそうだったんですね,1.0
9628,なんか今日はすいません道にちょっとまお迷ってしまって,えへっうんうん,あそうだったんですね,1.0
9629,なんか今日はすいません道にちょっとまお迷ってしまって,えーあーうーん仕方ないですよね,あそうだったんですね,1.0
9630,なんか今日はすいません道にちょっとまお迷ってしまって,あーいえわかりづらいですよね,あそうだったんですね,1.0
9631,なんか今日はすいません道にちょっとまお迷ってしまって,あそうですか,あそうだったんですね,1.0
9632,なんか今日はすいません道にちょっとまお迷ってしまって,迷っちゃったんですねはい,あそうだったんですね,1.0
9633,なんか大空を飛ぶというのが凄くいいなと,うーん,あーそうですね,1.491668146240062e-154
9634,なんか大空を飛ぶというのが凄くいいなと,あーそうですね,あーそうですね,1.491668146240062e-154
9635,なんか大空を飛ぶというのが凄くいいなと,そうですよね,あーそうですね,1.491668146240062e-154
9636,なんか大空を飛ぶというのが凄くいいなという,あー,そうですね,0.0
9637,なんか大空を飛ぶというのが凄くいいなという,あー,そうですね,0.0
9638,なんか大空を飛ぶというのが凄くいいなという風に,いいですよね,そうそうですね,0.0
9639,なんか大空を飛ぶというのが凄くいいなという風に,いいなと,そうそうですね,0.0
9640,なんか大空を飛ぶというのが凄くいいなという風に,あー,そうそうですね,0.0
9641,なんか大空を飛ぶというのが凄くいいなという風に,あー,そうそうですね,0.0
9642,なんか大空を飛ぶというのが凄くいいなという風に思って,そうですね,そうそうですね,1.821831989445342e-231
9643,なんか大空を飛ぶというのが凄くいいなという風に思って,はい思われたんですね,そうそうですね,1.821831989445342e-231
9644,なんか大空を飛ぶというのが凄くいいなという風に思って,飛行機そうですね,そうそうですね,1.821831989445342e-231
9645,なんか大空を飛ぶというのが凄くいいなという風に思って,そうですよね,そうそうですね,1.821831989445342e-231
9646,なんか本当は,ふーん,改札今回ちっちゃいふっはい,0.0
9647,なんか本当はあのー,いろいろおできになるから,野原でしょう,0.0
9648,なんさって実力がついていかないんで,へえ,ねー嬉しいですねはい,0.0
9649,なんさって実力がついていかないんで仕方ないんですけど,いやーそんことないと思います,いやーそんなことないです,0.7071067811865476
9650,なんさって実力がついていかないんで仕方ないんですけど,あは,いやーそんなことないです,0.7071067811865476
9651,なんさって実力がついていかないんで仕方ないんですけど,うわっはっは,いやーそんなことないです,0.7071067811865476
9652,なんさって実力がついていかないんで仕方ないんですけど,ねえそんなことないです,いやーそんなことないです,0.7071067811865476
