,input,answer,predict
1189,その次は今度は円を書きなさいと,はいえん,円を
1062,その歩けることが一番今嬉しいです,あそうですね,うんですよね
5286,その歩けることが一番今嬉しいです,うん絶対叶いますよ,うんですよね
4099,その歩けることが一番今嬉しいです,そうですね,うんですよね
17539,その歩けることが一番今嬉しいです,そうですよねうんはい,うんですよね
15658,その歩けることが一番今嬉しいです,はーそうなんですね,うんですよね
17307,その歩けることが一番今嬉しいです,うんそうですね,うんですよね
1935,その歩けることが一番今嬉しいです,そうですよね,うんですよね
6574,その気にはなれない,あーそーですかねー得意なのとはちがうんですねー,あそうですか
7915,その気にはなれない,あーはい,あそうですか
5388,その気にはなれない,えーどうしてでしょう,あそうですか
15614,その気にはなれない,あはははそうですか,あそうですか
17476,その気にはなれない,へえ,あそうですか
7089,その気にはなれない,ふふ,あそうですか
13605,その気にはなれない,あそうですか,あそうですか
1762,その気にはなれない,うんあはは,あそうですか
12599,その気にはなれない,はあはあそうなんですね,あそうですか
17094,その気持ちが,良かった,それは
10555,その気持ちが一番嬉しかったです,うんそうですよね,そうですよね
3638,その気持ちが一番嬉しかったです,そーですねー,そうですよね
3023,その気持ちが一番嬉しかったです,そうですね,そうですよね
4033,その気持ちが一番嬉しかったです,そうですね,そうですよね
3304,その気持ちが一番嬉しかったです,嬉しいですね,そうですよね
16646,その気持ちが一番嬉しかったです,はは,そうですよね
3822,その気持ちが一番嬉しかったです,嬉しいうん,そうですよね
8109,その気持ちが一番嬉しかったです,ええそう思います,そうですよね
1961,その気持ちが一番嬉しかったです,そうですよね,そうですよね
7534,その気持ちが一番嬉しかったです,うーんはい,そうですよね
10902,その気持ちが一番嬉しかったです,そうですね,そうですよね
1300,その気持ちが一番嬉しかったです,はあうん,そうですよね
7996,その気持ちが一番嬉しかったです,うーん,そうですよね
12622,その気持ちが一番嬉しかったです,へえ,そうですよね
165,その気持ちが一番嬉しかったです,そうですよね,そうですよね
2745,その気持ちが一番嬉しかったですそれに,っそうなんですね,はあ
6623,その気持ちが一番嬉しかったですそれにまー,あー,うん
8479,その気持ちが一番嬉しかったですそれにまーあのそういっちゃなんですけどまーわたくしが言った通りまたその人も真面目で私が,はは,はは
11431,その気持ちが一番嬉しかったですそれにまーあのそういっちゃなんですけどまーわたくしが言った通りまたその人も真面目で私が言ったとおりにことを,へぇー,へぇー
4091,その気持ちが一番嬉しかったですそれにまーあのそういっちゃなんですけどまーわたくしが言った通りまたその人も真面目で私が言ったとおりにことをしてきて,ああ,へぇー
16723,その浮浪児,あはいはい,そうなんですか
15447,その浮浪児,そうなんですか,そうなんですか
16174,その演奏している,素敵,素敵
2488,その演奏している,いいですねー,素敵
13469,その演奏している時はねもう本当にそのことに集中して,大正琴のねー,大正琴のねー
5892,その演奏している時はねもう本当にそのことに集中して,あそうできるんですねーうーん,大正琴のねー
2178,その激しさ,へー迫力ありますね,へー
10255,その激しさ,はい激しいんですね,へー
99,その激しさ,そうですね,へー
14052,その立ち上げ準備を,ええ,ええ
3469,その立ち上げ準備を,へー,ええ
3460,その立ち上げ準備をおーしている,あそうなんですか,へー
12892,その立ち上げ準備をおーしている,そうなんですかはい,へー
14769,その立ち上げ準備をおーしている,へー,へー
1787,その立ち上げ準備をおーしている,あ,へー
3284,その筆が2本ありましてね,あそうなんですか,はい二本あって
16892,その筆が2本ありましてね,はい二本あって,はい二本あって
11522,その絵と文字が,えっと,円ですか
1501,その絵と文字が重なってはいけないということなんでね,あーあーそうなんですね,あっああ
5433,その絵と文字が重なってはいけないということなんでね,あっああ,あっああ
15351,その絵と文字が重なってはいけないということなんでね,ああああああ,あっああ
3550,その絵と文字が重なってはいけないということなんでね,ほう,あっああ
2104,その絵と文字が重なってはいけないということなんでね,あっそーなんですね,あっああ
16982,その絵と文字が重なってはいけないということなんでね,あ重なってはいけないんですね,あっああ
8546,その絵と文字が重なってはいけないということなんでね,あーそうなんですね,あっああ
16767,その道に進め,うーん,あー
6597,その道に進め,あ,あー
2554,その道に進め,あーお医者さんに,あー
1764,その道に進めたかったのですけど,そういうことですね,あー
11933,その道に進めたかったのですけど,はーそうですかー,あー
5827,その道に進めたかったのですけど,あーはいはい,あー
12593,その道に進めたかったのですけど,あー,あー
8273,その道に進めたかったのですけど,はあ,あー
12938,その道に進めたかったのですけど私は,そうなんですね,あー
8261,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で,あ,うーん
9628,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で,うーん,うーん
1206,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので,うーんはい,そうだったんですねー
10655,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので,ああそうん,そうだったんですねー
687,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので,えーはいはい,そうだったんですねー
10756,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので,そうだったんですねー,そうだったんですねー
8320,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず,あらー,ほい
16004,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず,うーん,ほい
14754,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず,あ,ほい
1183,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず,ほい,ほい
16031,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも,そうなんですね,そうなんですね
3674,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない,あー,あー
3526,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時が,えーそうなんですか,うーん
3178,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時が,うーん,うーん
16,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時が,そうですか,うーん
9432,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時が,ええ,うーん
12652,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時が,はーそうだったんですねー,うーん
433,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時が,そうなんですか,うーん
12967,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時がたくさん,そうだったんですか,残念でしたねー
5970,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時がたくさん,残念でしたねー,残念でしたねー
5511,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時がたくさんございました,あそうなんですかうーん,おうんうんうん
2454,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時がたくさんございました,お辛かったですね,おうんうんうん
1730,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時がたくさんございました,うーんうんうんうん,おうんうんうん
4299,その道に進めたかったのですけど私はなんせ小さい時からあの虚弱体質で体が弱かったので体操もあまり学校ではあのすることもできず遠足にも行かない時がたくさんございました,あーそうなんですね,おうんうんうん
663,その野原で,はい野原で,はい野原で
1333,その針に,へえ,へえ
3303,その関係も,そうだったんですね,ええ
415,その関係もありまして,おー,凄いです
6847,その関係もありまして,凄いです,凄いです
8820,その頃,うーん,うーん
10840,その頃オリンピックの選手のになれるんだったらなりたかったなーって,ええあー,ええあー
12034,その頃オリンピックの選手のになれるんだったらなりたかったなーって,あーああああああおー,ええあー
5814,その頃オリンピックの選手のになれるんだったらなりたかったなーって,ええええあー,ええあー
9556,その頃オリンピックの選手のになれるんだったらなりたかったなーって,へえ,ええあー
6449,その頃オリンピックの選手のになれるんだったらなりたかったなーって,ええあははははは,ええあー
14748,その頃オリンピックの選手のになれるんだったらなりたかったなーって,はいはいあっそーなんですねー,ええあー
358,その頃オリンピックの選手のになれるんだったらなりたかったなーって,あー,ええあー
3448,その頃オリンピックの選手のになれるんだったらなりたかったなーって,はいああ,ええあー
5092,その頃オリンピックの選手のになれるんだったらなりたかったなーって思うくらい,うーんええ,そうですね
13294,その頃オリンピックの選手のになれるんだったらなりたかったなーって思うくらい,あー,そうですね
17665,その頃オリンピックの選手のになれるんだったらなりたかったなーって思うくらい,ほんと,そうですね
9993,その頃オリンピックの選手のになれるんだったらなりたかったなーって思うくらい,うーん,そうですね
9271,その頃オリンピックの選手のになれるんだったらなりたかったなーって思うくらい,オリンピックにですか,そうですね
16978,その頃オリンピックの選手のになれるんだったらなりたかったなーって思うくらい,凄いですね,そうですね
8671,その頃オリンピックの選手のになれるんだったらなりたかったなーって思うくらい,そうですね,そうですね
8990,そりゃまーまー,塗り絵,塗り絵
5240,そりゃまーまー,へー,塗り絵
2374,そりゃまーまーまーまー,まあいいやって,塗り絵
4975,そりゃまーまーまーまーそれでいいかなと思って,うーん,へえ
8966,そりゃまーまーまーまーそれでいいかなと思って,へえ,へえ
7292,そりゃまーまーまーまーそれでいいかなと思って次は,あっ,あっ
2492,そりゃまーまーまーまーそれでいいかなと思って次は今度ピーマンね,うんうん,へえ
177,それ,凄いですね,凄いですね
191,それから,はいそれから,お琴ですか
16248,それから,はいあとは,お琴ですか
9455,それから,はあはあはあ,お琴ですか
1528,それから,いいですねー,お琴ですか
17103,それから,はいそれから,お琴ですか
7633,それから,たたきつけて,お琴ですか
2391,それから,それから,お琴ですか
13499,それから,へー,お琴ですか
4683,それから,英語ですか,お琴ですか
11979,それから,はいそれから,お琴ですか
723,それから,はいそれから,お琴ですか
2668,それから,洋服,お琴ですか
604,それから,ええ,お琴ですか
1926,それから,はいそれから,お琴ですか
1719,それから,ああ,お琴ですか
590,それから,縄跳び,お琴ですか
16545,それから,へー,お琴ですか
310,それから,はいははい,お琴ですか
3626,それから,ピアノも,お琴ですか
2072,それから,そーですかー,お琴ですか
17008,それから,間取りを,お琴ですか
13808,それから,そうですか,お琴ですか
12554,それから,いいですね,お琴ですか
16022,それから,そーいうのはい,お琴ですか
6611,それから,はい他はどんなことが,お琴ですか
645,それから,英語勉強されてるんですか,お琴ですか
11815,それから,わー,お琴ですか
13450,それから,大がかりな,お琴ですか
9912,それから,んー,お琴ですか
4508,それから,あうんうん,お琴ですか
11771,それから,お琴ですか,お琴ですか
13219,それから,病院にですか,お琴ですか
13878,それから,塗り絵,お琴ですか
17080,それから,絵ですか,お琴ですか
13377,それから,だいじょ,お琴ですか
15522,それからあたしがまー,それから,それから
6753,それからあたしがまー一方的にね,うーんはい,うーんはい
2305,それからえーめんこべー,ベーゴマ,座れましたかうん
5974,それからご近所の方皆さんお友達と仲良くいつも笑いを持ちながら,はいはぁー,はいはぁー
6161,それからは,お元気で,-
8808,それからは随分,うーん,あー
398,それからは随分血圧も普通に戻ったし,はっそうなんですか,あーあーそう良かったですねー
6525,それからは随分血圧も普通に戻ったし,あー良かったですねー,あーあーそう良かったですねー
4279,それからは随分血圧も普通に戻ったし,はいあーそう良かったですねー,あーあーそう良かったですねー
5386,それからは随分血圧も普通に戻ったし,あっそうなんですか,あーあーそう良かったですねー
285,それからオレンジっぽいところと,うーんあいろいろね,うーんあありますね
14076,それからオレンジっぽいところと,うーんいろいろありますね,うーんあありますね
14312,それからオレンジっぽいところと,あー色を,うーんあありますね
7589,それからオレンジっぽいところと,あああートマトかなはい,うーんあありますね
565,それからビー玉は,はいビー玉は,はいビー玉は
5969,それからーもう,へえ,それから
15985,それからーもう,それから,それから
7619,それからーもう一つは,もう一つは,もう一つは
3640,それから今でも英語勉強しております,あー凄いですね,あ絵をお描きになる
3469,それから今でも英語勉強しております,あ,あ絵をお描きになる
6706,それから今でも英語勉強しております,わー英語をですか,あ絵をお描きになる
16994,それから今でも英語勉強しております,あーそうなんですか,あ絵をお描きになる
10757,それから今でも英語勉強しております,あ凄いですね,あ絵をお描きになる
6383,それから今でも英語勉強しております,あっ,あ絵をお描きになる
9493,それから今でも英語勉強しております,あ絵をお描きになる,あ絵をお描きになる
2262,それから今でも英語勉強しております,すごいですねー,あ絵をお描きになる
13342,それから今でも英語勉強しております,あはい,あ絵をお描きになる
6243,それから今でも英語勉強しております,あ,あ絵をお描きになる
1003,それから友達もたくさんいるので,はっそうなんですか,あー
8923,それから友達もたくさんいるので,あーそうですか,あー
1784,それから友達もたくさんいるので,あー,あー
446,それから友達もたくさんいるのでえー,えー,そう
13732,それから友達もたくさんいるのでえー,そう,そう
3417,それから国取りっていいまして,へえ,国盗り
5466,それから国取りっていいまして,あはいええ,国盗り
15887,それから国取りっていいまして,くにとり,国盗り
8306,それから国取りっていいまして,国盗りですか,国盗り
14313,それから国取りっていいまして,国盗り,国盗り
4156,それから大磯とか,えーいろんなところに,ねえ
197,それから大磯とか,ねえ,ねえ
6538,それから大磯とか,へー,ねえ
2431,それから大磯とか,まー羨ましい,ねえ
1668,それから大磯とかそういう,ああいいですねーそうなんですね,大磯
5197,それから大磯とかそういう,大磯,大磯
9978,それから大磯とかそういうところに行っています,あーそうなんですね,へー凄いです
1301,それから大磯とかそういうところに行っています,あー楽しそうです,へー凄いです
9265,それから大磯とかそういうところに行っています,ふふうーん,へー凄いです
8276,それから大磯とかそういうところに行っています,うーんはーいいですねー,へー凄いです
282,それから大磯とかそういうところに行っています,へー凄いです,へー凄いです
10276,それから大磯とかそういうところに行っています,はーいいですねー,へー凄いです
3763,それから大磯とかそういうところに行っています,へえ,へー凄いです
15311,それから幼稚園の,へえ,へえ
15742,それから幼稚園の先生に,あ幼稚園の先生,あ幼稚園の先生
7668,それから幼稚園の先生に,はぁーそー,あ幼稚園の先生
4614,それから幼稚園の先生に,うーん幼稚園の先生,あ幼稚園の先生
6959,それから幼稚園の先生に,ええあー,あ幼稚園の先生
604,それから幼稚園の先生に,あはい,あ幼稚園の先生
15783,それから戦争ごっこですよね,あはははは,ああ
6328,それから戦争ごっこですよね,え,ああ
2979,それから戦争ごっこですよね,戦争ごっこですか,ああ
1623,それから戦争ごっこですよね,おお,ああ
4429,それから戦争ごっこですよね,あへーそんなことやられるんですか,ああ
637,それから戦争ごっこですよね,あー,ああ
3856,それから戦争ごっこですよね,あー,ああ
1289,それから戦争ごっこですよね,あーそうなんですね,ああ
4091,それから戦争ごっこですよね,ああ,ああ
11695,それから新聞ペーパーあれ見ること,新聞を,新聞を
4012,それから書道も好きです,書道もですか凄いですね,あーいいですね趣味が多くて
1395,それから書道も好きです,へー凄いなはい,あーいいですね趣味が多くて
17470,それから書道も好きです,あーいいですね趣味が多くて,あーいいですね趣味が多くて
1031,それから書道も好きです,へえ,あーいいですね趣味が多くて
17756,それから書道も好きです,わぁたくさん書道いいですねー,あーいいですね趣味が多くて
3028,それから書道も好きです,はいうーん,あーいいですね趣味が多くて
1580,それから書道も好きです,はへえ,あーいいですね趣味が多くて
15937,それから書道も好きです,うん書道とはい,あーいいですね趣味が多くて
1086,それから生け花をしたりとか,はあ,はい生け花ですね
12464,それから生け花をしたりとか,はい生け花ですね,はい生け花ですね
13027,それから生け花をしたりとか,生け花も,はい生け花ですね
1790,それから生け花をしたりとか,うーんお花ですねうん,はい生け花ですね
10476,それから生け花をしたりとか,はぁい生け花もはい,はい生け花ですね
3154,それから病みつきに,へえ,へえ
6081,それから病みつきになって,あーあはははっはは,あーあやみつきになったんですね
5649,それから病みつきになって,あやみつきになったんですね,あーあやみつきになったんですね
3339,それから病みつきになって,あそうなんですね,あーあやみつきになったんですね
5918,それから絵が,カラオケ,カラオケ
6546,それから絵が好きなので,はい絵もですか,へー絵もですか
1380,それから絵が好きなので,へー,へー絵もですか
1484,それから絵が好きなので,あーそうですかー,へー絵もですか
4657,それから絵が好きなのでえー洋画,わー,わー
126,それから絵が好きなのでえー洋画,あ洋画好きです,わー
14151,それから縄跳びをしたり,あー楽しかったですね,三角はい
1653,それから色をかえて黄緑と,はいへー,はいへー
531,それから色をかえて黄緑と,あふーん,はいへー
2216,それから色をかえて黄緑と,はいはああうんうんうんうん,はいへー
17368,それから色をかえて黄緑と,ええええあー,はいへー
10528,それから芝生の,えー,えー
8695,それから芝生の青さ,あそんなに,あー芝生の青さなんですね
17134,それから芝生の青さ,はー芝生の青さなんですね,あー芝生の青さなんですね
10717,それから近くにあの三角薔薇といって今あのー赤坂離宮の,ええええええ,三角原はい
2770,それから近くにあの三角薔薇といって今あのー赤坂離宮の,三角原はい,三角原はい
3644,それから陸軍なんかで兵隊になると弾が当たって,あー,あー
6943,それから陸軍なんかで兵隊になると弾が当たって,あー,あー
12462,それから陸軍なんかで兵隊になると弾が当たって,うーん,あー
4583,それから陸軍なんかで兵隊になると弾が当たってそれが,へへ,へへ
9,それから陸軍なんかで兵隊になると弾が当たってそれが,そうです,へへ
2060,それから陸軍なんかで兵隊になると弾が当たってそれが痛いと,痛いですね,痛いですね
15764,それから陸軍なんかで兵隊になると弾が当たってそれが痛いと,あーはいはい,痛いですね
8840,それから陸軍なんかで兵隊になると弾が当たってそれが痛いと,うーん,痛いですね
101,それから陸軍なんかで兵隊になると弾が当たってそれが痛いということで,ああ,痛いですね
9663,それから陸軍なんかで兵隊になると弾が当たってそれが痛いということで痛いのはいやだと,嫌ですね,嫌ははは
659,それから陸軍なんかで兵隊になると弾が当たってそれが痛いということで痛いのはいやだと,あはははは,嫌ははは
11392,それから陸軍なんかで兵隊になると弾が当たってそれが痛いということで痛いのはいやだと,うっふっふっ,嫌ははは
8389,それから陸軍なんかで兵隊になると弾が当たってそれが痛いということで痛いのはいやだと,あっははは,嫌ははは
4461,それから陸軍なんかで兵隊になると弾が当たってそれが痛いということで痛いのはいやだと,んふふふっ,嫌ははは
1577,それから陸軍なんかで兵隊になると弾が当たってそれが痛いということで痛いのはいやだと,嫌ですよね,嫌ははは
1181,それが,そうだったんですね,すごいですねー
6602,それが,先生に,すごいですねー
13954,それが,持ってます,すごいですねー
11907,それが,すごい,すごいですねー
12372,それが,教師になられてええ,すごいですねー
17015,それが,あー,すごいですねー
10949,それが,わかります,すごいですねー
16511,それが,サムソナイト,すごいですねー
14677,それが,へー,すごいですねー
2895,それが,あ,すごいですねー
12758,それが,そうですよね,すごいですねー
2912,それが,そうなんですね,すごいですねー
3101,それが,うーん,すごいですねー
2946,それが,そのお話は,すごいですねー
5029,それが,あ同じように,すごいですねー
9992,それが,そうでしたよね,すごいですねー
15948,それがおもしろくてね,面白いですねうん,面白いですなんです
13588,それがおもしろくてね,へえ,面白いですなんです
13579,それがおもしろくてね,あーそうなんです,面白いですなんです
511,それがおもしろくてね,はぁー役者の絵が,面白いですなんです
3737,それがおもしろくてね,ええあそうなんですね,面白いですなんです
4036,それがすば,へえ,そうなんですね
9650,それがすば,そーなんですね,そうなんですね
3173,それがすばすべて結果と,そうですね,ねぇ
2000,それがすばすべて結果として,それがでもうまくいったんですもんね,あー
1967,それがすばすべて結果としてその,ねぇ,ねぇ
2967,それがすばすべて結果としてそのたびそのたびでしたけど,いー結果になるんですもんねー,いー結果になるんですもんねー
157,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが,あ,あー
6043,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが,あっ,あー
9010,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが,あーそうですか,あー
196,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私と,そうなんですか,あー
17667,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私と,すごーいですねやっぱりちが,あー
15701,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私としては,あいいいい,あー
2172,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私としては,あー,あー
874,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私としてはいちばーん,助言が良かったんですね,そうーそうなんですね
1778,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私としてはいちばーん,いいことです,そうーそうなんですね
13140,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私としてはいちばーん嬉しかったです,そうですねうーん,あそうですかうんはい良かったですね
7332,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私としてはいちばーん嬉しかったです,あーそうですかはいはい良かったですね,あそうですかうんはい良かったですね
14869,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私としてはいちばーん嬉しかったです,あそうですかうん,あそうですかうんはい良かったですね
6981,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私としてはいちばーん嬉しかったです,うーんいーアドバイスだったんですねー,あそうですかうんはい良かったですね
6756,それがすばすべて結果としてそのたびそのたびでしたけどすべてうまくいったっていうのが私としてはいちばーん嬉しかったです,わーそうなんですね,あそうですかうんはい良かったですね
3842,それができない,そうですね,そうですねー
4002,それができない,時間がはいないですねー,そうですねー
7756,それができない,あーそうですよね,そうですねー
4439,それができない,あーそうですねーうーん,そうですねー
13778,それができない,あーなるほど,そうですねー
15158,それができない,そうですね,そうですねー
17058,それがですね,そうですね,うん
16703,それがですね,うーん,うん
3461,それがですね私,うわー,うわー
3621,それがですね私にとってはですね一番,羨ましいです,そうなんですね
3388,それがですね私にとってはですね一番嬉しいことですよと,そうですよね,そうですね
13852,それがですね私にとってはですね一番嬉しいことですよと,うんうんうん,そうですね
13520,それがですね私にとってはですね一番嬉しいことですよと,うんと最高ですね,そうですね
9961,それがですね私にとってはですね一番嬉しいことですよと,そうなんですね,そうですね
6136,それがですね私にとってはですね一番嬉しいことですよと,そうですね,そうですね
2168,それがですね私にとってはですね一番嬉しいことですよと,そうですね,そうですね
1768,それがですね私にとってはですね一番嬉しいことですよとまそういう,はー,はー
3485,それがですね私にとってはですね一番嬉しいことですよとまそういうことを言っております,あーそうですね,うーんいいお孫さんですねー
17593,それがですね私にとってはですね一番嬉しいことですよとまそういうことを言っております,うーんいいお孫さんですね,うーんいいお孫さんですねー
6409,それがですね私にとってはですね一番嬉しいことですよとまそういうことを言っております,あー優しいお孫さんですねー,うーんいいお孫さんですねー
4386,それがですね私にとってはですね一番嬉しいことですよとまそういうことを言っております,健康でいたいですね,うーんいいお孫さんですねー
13658,それがですね私にとってはですね一番嬉しいことですよとまそういうことを言っております,うーん凄いですねー,うーんいいお孫さんですねー
8833,それがですね私にとってはですね一番嬉しいことですよとまそういうことを言っております,ええ嬉しいですね,うーんいいお孫さんですねー
5259,それがとても,はいうわぁー,わかります
11665,それがとても,ダンスをされるのうん,わかります
4641,それがなぜか,そうなんですね,あー
3170,それがなぜか一人で住んでおりますので,あーはいはい,あそうですか
2053,それがなぜか一人で住んでおりますので,あー一人あい今一人なんですか,あそうですか
16081,それがにじんでから次はね,滲んでからですか,滲んでからですか
12545,それがまあ今のところ一番,そうですねー,うわー
8572,それがまあ今のところ一番嬉しいこと,えー,あー
7038,それがまあ今のところ一番嬉しいこと,あっ,あー
13349,それがまあ今のところ一番嬉しいこと,あー,あー
10718,それがまあ今のところ一番嬉しいこと,うわー,あー
1535,それがわたくしがお寿司が,お弁当,お弁当
8119,それがわたくしがお寿司が食べたい言ってたものですから,あお寿司ですね,あお寿司ですね
16727,それがアメリカで,ありますよね,存じてます
1941,それがアメリカで,存じてます,存じてます
2929,それがアメリカで作って売ってるという,へえ,へえ
10172,それがアメリカで作って売ってるということで,ええ,ああ
5821,それがアメリカで作って売ってるということで,ああ,ああ
11411,それがアメリカで作って売ってるということで,へえ,ああ
3846,それがアメリカで作って売ってるということで,ええへー,ああ
8587,それが一番あー,へえ,いいですね
7009,それが一番したいことだと,そうですねそそうですね,そうですねー
8393,それが一番したいことだと,そうですねー,そうですねー
9670,それが一番したいことだと,そうですね,そうですねー
10112,それが一番したいことだと,ああ,そうですねー
8051,それが一番したいことだと,そうですねー,そうですねー
15255,それが一番したいことだと思います,うーんうん,うんそうなんですね
17299,それが一番したいことだと思います,うんそうですね,うんそうなんですね
11107,それが一番したいことだと思います,あーそうですねーはい,うんそうなんですね
2878,それが一番したいことだと思います,はーそうですね,うんそうなんですね
14853,それが一番したいことだと思います,そうですね,うんそうなんですね
5784,それが一番したいことだと思います,うんうんそうですね,うんそうなんですね
8672,それが一番したいことだと思います,あっそうなんですねーうーん,うんそうなんですね
1521,それが一番したいことだと思います,一番いいことですねー,うんそうなんですね
4780,それが一番したいことだと思います,そーですよねーほんとに,うんそうなんですね
9941,それが一番したいことです,あそうなんですねうんいいですね,うーんそうなんですね
12327,それが一番したいことです,あはあうん,うーんそうなんですね
11663,それが一番したいことです,はいほぉん,うーんそうなんですね
9829,それが一番したいことです,うーん,うーんそうなんですね
5946,それが一番したいことです,あそうなんですか,うーんそうなんですね
17398,それが一番したいことです,へえ,うーんそうなんですね
16099,それが一番の,ああ,あー
17374,それが一番の今の私の,あー,あー
6134,それが一番の今の私の望みです,ああそうですか,あーなるほど
6174,それが一番の今の私の望みです,あーなるほど,あーなるほど
9405,それが一番の今の私の望みです,そうなんですね,あーなるほど
13463,それが一番の今の私の望みです,あーはいわかります,あーなるほど
12283,それが一番の今の私の望みです,はあわかります大変ですもんね,あーなるほど
4043,それが一番の今の私の望みです,ふふっふ,あーなるほど
4272,それが一番の今の私の望みです,はいあーそうですかーわかります,あーなるほど
3195,それが一番良かったって,へー,へー
750,それが一番良かったっていうあの,あー,あー
11462,それが一番良かったっていうあの思っております,ふーんすごい先生ですねー,はいそうなんですね
15775,それが一番良かったっていうあの思っております,はいそうなんですね,はいそうなんですね
17734,それが一番良かったっていうあの思っております,あはい,はいそうなんですね
13266,それが一番良かったっていうあの思っております,そうなんですね,はいそうなんですね
17379,それが一番良かったっていうあの思っております,へえ,はいそうなんですね
9071,それが一番良かったっていうあの思っております,あそうですね,はいそうなんですね
13807,それが当たり前の時代でしたので,はぁーそーなんですねーんー,うーんそうなんで
5369,それが当たり前の時代でしたので,そうですね,うーんそうなんで
9942,それが当たり前の時代でしたので,当たり前だったんですねはい,うーんそうなんで
4185,それが当たり前の時代でしたので,うーん,うーんそうなんで
7013,それが当たり前の時代でしたので,ええああはいうーんうん,うーんそうなんで
13432,それが当たり前の時代でしたので,うーんそうなんで,うーんそうなんで
4372,それが当たり前の時代でしたので,うーんそうですねはい,うーんそうなんで
9735,それが当たり前の時代でしたので,あーそうなんですねええ,うーんそうなんで
2643,それが我々の,へえ,ありますよね
9760,それが我々のあのーよくやった遊びです以上です,へえ,あはい
6818,それが我々のあのーよくやった遊びです以上です,おーはい,あはい
17585,それが我々のあのーよくやった遊びです以上です,あはい,あはい
4584,それが我々のあのーよくやった遊びです以上です,ああはい,あはい
4944,それが我々のあのーよくやった遊びです以上です,はいはいわかりました,あはい
4060,それが我々のあのーよくやった遊びです以上です,あそうですかはい,あはい
6413,それが我々のあのーよくやった遊びです以上です,うんあはいわかりましたうんはい,あはい
2085,それが我々のあのーよくやった遊びです以上です,あーそーなんですねー,あはい
13125,それが最近嬉しいことです,あそうですか,そーですかーよかったですねー
6402,それが最近嬉しいことです,やー可愛いお子さんですね,そーですかーよかったですねー
