,input,answer,predict
12255,ぽんぽんとこうできないんですけど,うん難しいですよね,三つよね
12256,よその船に乗っちゃーそっから釣りをするわけですけど,あああ船からね,ああ船に乗ってれるんですね
12257,そういった遊びもおー近所の子供達とおー多く遊んでおりました,あっそーなんですねー,うーんそうなんですね
12258,歴史で言えば百年ぐらい続いてるんですけど,あーすごーい歴史があるんですね,あ凄いですね
12259,歩いて来ましたあのー地図を持っておりましたのでそれを見ながら歩いて参りました,それは良かったですねわかりやすかったですね,あはいですねやすかったですねやすかっ
12260,子供はやっぱり親を慕うっていうのが一番だと思ってなるべく,うーんはいはいはい,そうね
12261,その会社に来ていいよと,あー,あーなんですね
12262,ずいぶん時間がかかって迷いましたけれども,あーはは大変でしたね,あーじゃあ迷われてしまったんですね
12263,あとは,ちょっと時間を潰して,あとは
12264,ことを実際に,外国,外国たいこと
12265,門を探しに行くことが一つ,はーはいはい,門を探しが行くことが一つは
12266,ましたいことは今申しあげたように,海外旅行,海外旅行ですか
12267,この麻雀は学生時代に悪い友達に,は,あ
12268,上手だったように,あっそうなんだ,うーんなんですね
12269,あのプレイなんですねですから頭をしょっちゅう使ってないとなかなかえー仲間にも勝つことができないと,あー,あーですね
12270,出張のときは必ず日本の場合は旅館に泊まるというのがその時の,そうですか,そうですよね
12271,小田急線は代々木上原でございますが代々木上原から小田急線に乗って新宿に出まして,あはい,あはい
12272,編み物はね必要ないですね北海道だったら必需品で,そういうことですねうーん,あー
12273,君七十五歳ぐらいまでがもうす,あー,あーんですか
12274,お手伝いはしっかりできるようにっていうことがわたくしの願いです,あー,あーですか
12275,ま現在その先生は亡くなってしまいましたけど,あっそうなんですねー,あーそうなんですかですね
12276,してもらいたいって,はいふふふっ,あはは
12277,ありましたですね,うーん,めずらね
12278,愛情あふれるそのような親切な先生に,はい,あー
12279,先生になりたいなー生徒さんをいっぱい集めて一人一人色んな個性をが活かして,そうですか,あー仕事を
12280,やはり教員で,あーそうなんですか,あーそうなんですか
12281,いう,日本と違うところに,そうですよね
12282,でーできれば死ぬまで,ああ,あーね
12283,えーとその駅の名前を,あはははは,ふっふっふっ
12284,いかせていただきました,ええあそうですか,はいいかれたです
12285,5センチ10センチぐらいづつに,あっはい,あー
12286,いうのは図書館で,はいあ,図書館で
12287,功労賞で表彰するからと,あ,わーね
12288,たいした傷ではなかったと思います,そーですかーちょっと怖い,あそうなんですか
12289,電話をしなさいしてくれと書いてあったんです私たちは,あ,凄い
12290,えーちょっと返事に困ります,うんうんあいいですようーんうんうーん,おかしいうんうんうん
12291,そうやってコミュニケーションをする,うーん,うーん
12292,会社に入ってから高校ですね高校から会社大学行って大学ん時はあんまりしてませんけれどもテニスですねテニスをやって社会人になってゴルフをやって,あゴルフです,あー
12293,私はあの平成16年に乳癌の,うんああ,はいへぇ
12294,えー,へえ,あ
12295,き木登りを,ふっはい,ほんと
12296,蘭の花をもって2人で突然にやってきたんですよね,へえ,素敵ですね
12297,必要なことが多かったんですけど今は既製品の時代になったので,そうですね,そうですね製品ですね
12298,石蹴りっていうんですかあの道路に丸を描いて,はー,あー道路に
12299,だから何もしてくれなくても,うんえー,うーん
12300,イタリアと北欧は行ってないんで,ええ,あーですか
12301,あのーなんとか親孝行をね新築しようと,へえ,はいはい
12302,酒を酌み交わして昔の話を,あーそうなんですか,あーなんですね
12303,戦時並びに戦時中,そうですね,うーん
12304,えーしてもらいたいことは何ですかと,してもらいたいことはなんでしょうか,うーんなんでしょうか
12305,まーどういうこういう比較はいいのかわかりませんがベトナムとかそれこそカンボジアの子供たちのあのキラキラしたるしている眼を見ると,あーはいはい,あーはいはい
12306,映画の世界入ったような気分になり本当に,いいですね,イタリアです
12307,夏には,夏には,夏に
12308,えー筆はまー置きましたけども,あっおいてしまったんですか,あそうなんですか
12309,普段は先ほどでもちらといましたようにウォーキングですね約1時間,あウォーキングええ健康にいいですね,ウォーキングウォーキングウォーキングですか
12310,プラスチックの販売に入りました,ああ,あそうなんですねねね
12311,早くあたしの手から孫ちゃんが離れるようにっていう,あはははええええええ,あー
12312,あ九死に一生をかけた,うーん,ふっふっふっ
12313,なんかできたらいいなと,そうですねー,そうですよね
12314,ドトールを目標に,はいはいドトール,はいドトールを目標に
12315,どんどん打ち込んでいって,あはい,打ち込んピーマンらしくするんですねね
12316,ゆっくりしてそれからこちらの会社に,あーはいはい,あー
12317,はいえーと自宅から自転車で,で,あ
12318,大江戸線地下鉄大江戸線に乗りまして,大江戸線なんですねはいそれからどうされたんですか,大江戸線に乗られてんですね
12319,そしてふた駅乗りまして,良かったうん,あーはいはい
12320,パリオペラ座,はいオペラ座,はいオペラ座
12321,うー面白いって言ったら大変失礼ですけど,いえいえ,いえいえ言っていただけると言っていただけると言っていただけると言って
12322,2泊泊まってそれで年末の,泊まられて,泊まられて
12323,それに対しての,可愛いですね,そう
12324,登りたいです,あはい,あー
12325,あのー文字を書くと,はーあそれで下描きをするんですね,へえそれで下描きにんですか
12326,彼女と,あははは,あはははは
12327,面倒見てるんですけども,あえーそうですかええ,あそうなんですか
12328,飛行機に乗っての出張ちゅうことはなかったですから,ええないですね,あー
12329,4年の所を優待生で3年間で終了させていただきまして,はい,凄い優秀ですね
12330,なんせ家にいることが多かったのであとほかにも,はいおうち,あーそうなんですね
12331,それは何故かっていうとえーとうちの姉なんかも教えていたっていう事が,あっそうですか,あはいみえてみえたんですね
12332,縄跳びとか,縄跳びとか,縄跳びとか
12333,大きくなったら看護婦さんになってみんなの,へえ,あーなんですね
12334,会社に入ってから高校ですね高校から会社大学行って大学ん時はあんまりしてませんけれどもテニスですねテニスをやって社会人になってゴルフをやって,いろいろ,あー
12335,一日に五千歩けと医者からはいわれたのですけれども五千歩歩くということは中々難しいことで歩くことはあの筋力をつけることだから,わー,ああですか
12336,肝臓の権威っていわれるぐらいの大先生になっているんです東京医大に,そうなんですか,そうなんですか
12337,わたくしの子供の頃はかくれんぼが多かったように思います鬼ごっこっていうんでしょうかそれからー戦後は缶蹴りとか,あはい,缶蹴りとか
12338,まーそれはなかなか夢がね叶わなくて,えっ,あーそうなんですか
12339,じゃないでしょうか,うーん,わかりました
12340,すべてがうまくいきましてそれでそれが椎葉さんのおかげだおかげだっていってくれた,あーはいはいはい,あーあ
12341,だからまー,活発だったんですね,そうなんですね
12342,ハンデーが8までいきましたけども,はあはいはい,凄いシングルですね
12343,加工して2年とか2年半とか1年半とかもつお花になってますよね,ありますね今,あはいはいはい
12344,ふっふっとあるうーのかもしれません,ほうほうほう,あそうなんですかですか
12345,ちょうどおちょうど結婚してえー一年足らずでえー子供を授かった,はぁー,はぁーか
12346,20代だいぶ昔の話ですけれども20代の後半に仲良し3人組で女性ですがあのまー安い宿を使って軽井沢に2泊の,ああ,あー
12347,ぱーっていうのかなそういう遊びをしましたお金のかかることは本当にしなかったと思います,あそうだったんですね,そうですよね
12348,どんどん,あ,あ
12349,そうですね今一番したいことはピアノを上手になるまたなることって,いいですねー,うーん
12350,でー最初は,へぇーうん,へぇー
12351,しゃきっとしないまそーいう意味では一番したいことっていうかなりたいことは若い時の体力でしょうかね,あははははは戻りたいですねへへへ,そうですか
12352,いうことなんでですね,でもすごいですね,あそうなんですね
12353,えー妻はあー今亡くなりましたけども,あそうですか,あーそうなんですか
12354,見学がありましてそこに行ったときに手術を見る機会があったんですけどもその時に目を回しました血の,そう,あー
12355,そういう感じでしたけど,あー,あーそうなんですね
12356,そんなうまくないもんですから,ああ,あはっそうですか
12357,その当時の子供はみんな兵隊さんになるって男の子は,はー,あー
12358,その会社に来ていいよと,あーそうなんですかー,あーなんですね
12359,嬉しかったです,ええ嬉しかったですねあはいうん,あはいですねた
12360,兄弟がここにいるんだよ,兄弟がねーそーですよねー,あー
12361,辛かったですそこでは,あー,そうですよね
12362,色んな工夫を遊び方の,して,うーん
12363,やるよになりまして,あーそうですか,カラオケですねね
12364,こういう仕事があるんだというので,あっ,あーね
12365,拒否しまして,あーそうだったんですか,あーそうなんですか
12366,来ました,はいお疲れ様です,あはいはいんですね
12367,歴史で言えば百年ぐらい続いてるんですけど,あそんなに長くはい,あ凄いですね
12368,それから陸軍なんかで兵隊になると弾が当たってそれが,そうです,あー
12369,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にもお店をちょっと不動産を貸しておりましたので,はあ,おお
12370,えー距離にしてえー4キロぐらいです,えー凄い毎日ですか,あそうなんですねですか
12371,以上です,はいありがとうございます,はいありがとうございますは
12372,めんことこかそういうのを,ほー,あ
12373,嬉しかったことの一つです,あはい,あそうなんですね
12374,別れ際にえーメモだけ,可愛らしかったんですね,可愛らしかったんですね
12375,まー先生からもね勿論これ初心者なんでねみんな褒めていくわけなんでね,はいはいふふ,あはははは
12376,恵まれ,はー娘さんもお二人,鳥捕まえるんですね
12377,全くにあの突然にそんな贈ってきてもらってまーなんてまー嬉しいっていうより悪いって,いえいえ,そうですよね
12378,生活していければいいなと,そうです,はいあー
12379,うー,そうなんですか,凄い
12380,えーまー趣味というとほんとはもう大好きで大好きでしょうがないというようなのが趣味なんでしょうけど,あー,あはい
12381,寮の2階に置いてあったんですけどね火事で焼けてから,あそうなんですか,あー火事だったんですか
12382,えー,いろんな人と,あ
12383,せっかちなんですね,あそうなんですね,あそうなんですか
12384,まーそいじゃー航空管制官になれなればだいじょぶかなというような事で,あー,あーですか
12385,そこが結局そのー放水でプールのようになってて,あー,ああああああ
12386,青い墨と書いて青墨というんですね,あー青墨,青墨青墨たんです
12387,それは親があたしたちを大事に育ててくれたことが,うーん,そうですよね
12388,先週の金曜日あー土曜日にな土曜日にですねそれではそこに車で連れてくから行きましょうと,いいですねー,うふっ
12389,とあのー記憶にあります,へー,あ
12390,棒状に編んで編んでいきますそうするとその筒の中から下に棒状のひもがでてくるんですが,そうですね,はいはい落ちてきてきますね
12391,まそれは冗談ですけども,お疲れになりましたね,あそうなんですか
12392,植木のことについて教えていただきました,へー詳しいんですね,あーそうなんですね
12393,人たちの背中をわす押す,はあ,あー
12394,個族全員で大喜びを,うんそれは家族全員大喜びですね,はいあーそれは家族全員大喜びですね
12395,そこから,交通大変なんだ,交通
12396,あのーいい成績は取れませんでした,あーそうだったんですか,いやいやですか
12397,嬉しかったことは毎日楽しく健康で,そうですね,そうですね
12398,子供たちに教えたいと,書道ですね,書道ですね
12399,私のうち10年のあー新築うー10年経ちますので,はっそーなんですねー10年,あー新築でですか10年
12400,新しい家に入ることなく亡くなったのが,あーそーなんですねー,入れなかったんですか
12401,あのーあっこれ焦ってはいけないでも焦ってしまいそうな感じにもなりながら,そうですよねうん,普段そんなことないですもんね
12402,クルージング,へーええ,はい
12403,軽井沢そのものでしたかちょっと覚えてないですが,そうですね,あはははは
12404,と思っていました,はーそうだったんですね,あそうなんですね
12405,えー,英語をええ,あ
12406,それから,いいですねー,はい
12407,ちょっと覚えていないし使いようがなかったのかなってただ編むことに楽しみを楽しさを覚えたっていうことだ,ほーん,そうんですね
12408,えーその,どうなったんですか,そうんですね
12409,過ごせるっていうことじゃないでしょうか,ええええそうですね,そうですね
12410,イタリアと北欧は行ってないんで,いいですねー,あーですか
12411,えー月に一二回はゴルフ場に行ってしかも,一二回もですか,うわーですね
12412,始めておりまして今でもやっております,あそうですかうんうん,続けられたんですね
12413,まーベーゴマなんかはあのー,戦わせてっていう,ベーゴマっていうっていう
12414,来ましたで前にも来たことがあるんですが大体渋谷から40分かかるっていうことで,そうなんですか,あーぐらいですかかるんですね
12415,あ言ってくれた,あーゆってくれた,あーゆってくれたんですね
12416,それがわたくしがお寿司が食べたい言ってたものですから,あお寿司ですね,あ寿司ですね
12417,ないんですねとにかく家族のために,あーはい,家族のために
12418,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい可愛い,うーん,可愛いですね
12419,まー嬉しかったというのか印象に残っている,そうですよねー,そうですね残りますよね
12420,戦闘状態にありましたので,ええええそうですね,戦闘状態だったんですね
12421,大掃除とそれから片付ける,やー大変ですよね,あーですね
12422,えー筆はまー置きましたけども,はいはあそうですか,あそうなんですか
12423,そんな感じです,凄い,はいはいですね
12424,えーご担当の方からここのようなモニターのえー仕事が,あーはい,あー
12425,あのプレイなんですねですから,あー瞬発力とかですか,あー瞬発力とか
12426,顔をあわせていたわけではありませんけれども,あはい,えーですね
12427,カラオケ仲間とか,はぁー,あ
12428,パントあの打ってそこの間にもうひとつのビー玉を入れるっていうの,あーはいええええ,はいはいはいやりました
12429,電話をしなさいしてくれと書いてあったんです私たちは先にでますということで私はあのその時わーやったっと思って,そーですねー,そうですよね
12430,それから,んー,はい
12431,あのはたちちょいとの時のあの突き抜けるような喜びというのはま恐らく一番といっていいのではないかと思います,はーす素敵ですね,そうですねーお話だと思い
12432,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が,そうですね,旅行ですよねね
12433,六七名だったんですね,あははそうではは,あ男性六七名だったんですね
12434,そうですねはい,はいそうなんですね,はい
12435,あー被って,普段はかぶられないんですね帽子は,暑ございます
12436,王とか長嶋の時には,へっへっへっ,王さん長嶋
12437,大学に入っても続けてラグビーをやりました,あーそうなんですかーはい,あーそうなんですかです
12438,ひとときが,あー楽しい時ですね,うーん
12439,寝坊でございます,まあ,げっそうなんですか
12440,やってます,長いですね,あですね
12441,鬼を抜けられないという遊びだったように,はは,そうなんですか
12442,そうですね一瞬いやーどうどうして来てくれたのかしらなんて,うーんう−ん,うふっふっ
12443,スキーですねスキーは未だに,うんわーそうですか,スキーースキーも
12444,本読書が好きで,あっいいですね読書,あーそうなんですね
12445,残念ながら,ふーん,あーんですね
12446,体がの弱さを持ってました生まれつきました,うーん,あそうなんですか
12447,と思いまして,いいですね,うーんですね
12448,そのビー玉が自分のものになる,あーそうなんですかうーん,あーんですか
12449,まーそういう時代でした,はーそうだったんですね,あそうなんですね
12450,えー満州,うーん,満州
12451,ちゃんと育ってもらって,あはははははっは,あははははは
12452,なんかをした遊んだ時代でした,あーそうなんですね,あーそうなんですねね
12453,ぶつけあって,あー,ぶつけ合うんですね
12454,えー駒をね勢いよくほうりましてね,あーあはいはい,はいほうるんですね
12455,そして,ねー,そうなんですね
12456,いう環境まー簡単に,へーまー,うーん
12457,あのー6年とか5年生の仲間に入れられてあのー自分はそこの選手みたいになってやって,えー凄いですねうーん,凄いお力があるんですね
12458,国技館で演奏したんです,あはい,あー凄いですね
12459,それからは随分,うーん,うーん
12460,生活しようと思ってます,ああ,はいですね
12461,孫二人とそれからワンちゃん二匹でその世話でもう追われて,それは大変です,大変ですよね
12462,高速道路四号線が通るようになって,高速道路がはい,高速道路がはい
12463,演奏しますそいで,そうですよね,そうですよね
12464,えーエレエスカレーターで3回降りないと,へえ,あ下りるんですか
12465,着き,あっそーなんですねー,あーんですね
12466,ただまー強いて趣味といえばまーヨットかなーと,ヨット,うーんはい
12467,わたくしが生まれたのは一千九百四十二年ですので,42年はい,42年ね
12468,もうかなわないかのうなんというかもう,えーはい,えーいるんですね
12469,4年の所を優待生で3年間で終了させていただきまして,へー,凄い優秀ですね
12470,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びをさせていただいたりして,そうなんですねええええ,あーはいはい
12471,順番に並んで捕虜になっちゃうっていう風なで最後にあのー残った人が勝ちだっという風なことだったりですね,あへえ,はあはあはあはあはあ
12472,それだけですね,はいあはいわかりました,はいはい
12473,わたくしは室内デザイナー,うんほう,室内デザイナー
12474,しなほとんどしなかったですね,あそうなんですか,あーそうなんですか
12475,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あそうなんですか,あそうなんですか
12476,そうですね一瞬いやーどうどうして来てくれたのかしらなんて本当にちょっと,びっくりですねー,びっくり
12477,そういうことなずすぐ来ました,あーはいはい,スムーズに
12478,そのビー玉が自分のものになる,あー,あーんですか
12479,もらえるかなって,あはは,あーはは
12480,教えられて,学生の頃からですか,学生の頃は
12481,電話をしなさいしてくれと書いてあったんです私たちは先にでますということで,うーん,あ
12482,わたくしの子供の頃には,すごーい,へえ
12483,かわ若松口というのはこちらの改札でよろしいですかと伺いましたら,ええあはい,あはい
12484,と思っております,あそうですね,はいそうですねですね
12485,殿様に,そうですね,あー
12486,まーあの自分の趣味として一番あーにあげられるあのあげるとすればえー絵画あーまー絵を,あー絵画ですか,ご絵画ですか
12487,記憶に残っているのはそれが一番んー嬉しかったことだと,うーんだと思います,うーんんですね
12488,えーカラオケえーとか,全然違いますね,全然違いますか
12489,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か,何か一つできるとっていうことですね,何一つ一つできるっていうっていうっていう
12490,今でもお正月の,へえ,趣味域を脱して
12491,そしたらそのー名古屋で僕を教えていた先生が東京に行くならあの先生に習えっていわれたんで,ああええ,あーなんですね
12492,何も考えないというか,あはははっはは,あ
12493,そして,一からですね,そうなんですね
12494,山形でえー蔵王スキーに,山形で,山形で
12495,それと今でもあのーヨガはもう25年くらいになりますけど,あ凄い二十五年も,そんなに長くされてるんですね
12496,生け花も一応教師の免状とるまで,えー,わー凄い
12497,できるだけサポートをしていきたいなと,は,そうですね
12498,たり今はあのわたくし同年齢になりますと千円で観られますので,あそうですね,あそう千円で見れるね
12499,初台から水道道路のほうからバスで新宿駅に,バスで,バスで
12500,面白さを味わって,ねえ楽しそうですね,楽しそうなんですね
12501,わたくしはえーと小田急線の代々木八幡の駅のすぐ目の前に住んでおりまして,あはいはい,あはいはい
12502,ただあのー西洋料理だったのでコックさんには今今でしたらコックさんていうこともできたんでしょうけど,そうですね,そうですね
12503,んー当たるんだわよねって,あっはっ,あーんですね
12504,その叔父が母にえーりゅういちを絶対に絵描きにしちゃだめだぞと,あははははええ,あははははははへっへっ
12505,失業してるんです会社がつぶれましてね,そーですかー,あーなんですか
12506,そういう支援事業をおーやっているんですが,へえ,あはい
12507,勤務して,アブダビ,アブダビ
12508,えーゴルフをはじめまして,はいゴルフはい,あーゴルフですか
12509,やはりあの目がちょっと良くないという事も,目視力がいるんですね,ああですね
12510,やっぱり勉強したいですね色々とお時間がないっていうのが,うーん,あー
12511,まー英検2級までとったことあるんですけども,そうですか,あですか
12512,そこの病院にも時々来ますので,うーんそうなんですね,あはいんですね
12513,もう全面的にしていただきたいと,わかりますわかりますうーん,私ももらいたいです
12514,そしてまとめて楽しむと,なるほど,あー
12515,パリのカルダンさんの事務所に,えー,あ
12516,四国の八十八か所のえー,それはもう,あー
12517,あのこちらにあのお伺いしたのはあの今年の春に,春にですか,春にかか
12518,針針を使ったか,針を使って,針に使って使って
12519,ちょこちょこと合間にえーナレーションを入れるという,へーかっこいい,へえんですか
12520,それでまーそこの奥さんはあの非常に人が良くてはいはい,あ,あそうなんですか
12521,えーゴルフをやるには非常にお金がかかるということだったんですが幸いにしてうちの父親があのー多少のことだったら援助するからやりなさいということではじめました,すごいですねよかったですね,そうなんですかですね
12522,病院に通院しているような,あーはあそうなんです,あーそうだったんですか
12523,三年の時にまー一応キャプテンになりましたんで,あっそーですか,まーですか
12524,趣味と言いますか私は趣味と言いますかあのー若い頃は,はい,うーん
12525,もう全面的にしていただきたいともう常々思ってます,ふふっはい,あーそうなんですね
12526,たいしたもんじゃないんですがクルーザーっていうんでしょうか,うんあークルーザーを,ええええええええええ
12527,あのちょっと勉強をしてかじってみたりとか,あっええええ,あなんですね
12528,お正月は自宅でやっぱり,うーん,ああ
12529,女医さんになりたかったです,はー小さい,あそうなんですか
12530,その卓球をあの大人の人たちとに混じってですね最初は,ふふ,ふふ
12531,寝ましょうっていう風に,あ,あか
12532,2年で辞めましてその後,そうなんですか,そうなんですか
12533,植木のことについて教えていただきました,あーそうなんですか,あーそうなんですねね
12534,一般的にいうはらちがいの子供がいましてえーと,そうなんですねうんうん,そうなんですね
12535,私は大きな失敗を致しました,あっ,えっどんな失敗されたんですか
12536,ほんとに,優しいんですね,そう
12537,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよと,あーなるほど,あーですね
12538,そういう順序でまーまーなにしろまー初体験なんでね,そうですよね,初体験なんですね
12539,持続していくことができなかったんです残念ながら,うーんそうだったんですか,あーそうなんですかね
12540,あのーヨガをやっていますので,あっへー,あっヨガですね
12541,本多流と,あん,あん
12542,自分にはあのー適してるのでね,うんあそうですかええ,あそうなんですね
12543,残念なこと,うーん,あー
12544,ついこの間もですね富士の芝桜,うわっ,桜
12545,えー自分は,そうなんですね,うーん
12546,乗り換えがまたあるんですね,あそんなに乗り換えるんですか,あ乗り換えるんですか
12547,趣味もありましたしそういう意味ではあのー勉強になることが多かったんですがこのゴルフっていうのはですね御承知かと思いますけれども非常にあのー自分のですね体力だけじゃなくてえー自力あーあの頭を,難しいですよね,難しいですよね
12548,屋根伝いに隣に遊びに行ってあなたは,凄い,すごー
12549,その道に進めたかったのですけど,あー,あーなんですか
12550,白馬と上高地,うーん,ああ
12551,救急車で運ばれまして,あそうなんですか,えっなんですかか
12552,八十八か所見つけていますが,すうーん凄いですねうん,まー988すごいですね
12553,あのー持ち歌っていうか,にしようとしてるんですね,うーんおはこですね
12554,その合弁会社の方に引き抜かれて入って,あうーん,あーなんですか
12555,うー何十万何百万に一人しか食べらんないんだからと,ああ,あー
12556,庸軒流といいます,あああわかります,へえ流
12557,人を大切にしたい,うんいいことですね,あー
12558,教えられて,んはははっは,学生の頃は
12559,加工して2年とか2年半とか,あーあーはいはいはい,あーはい
12560,棒状に編んで編んでいきますそうするとその筒の中から下に棒状の,あ,あっ
12561,えー駒をね勢いよくほうりましてね,あー,あー投げますよね
12562,入選しまして,凄い,へーずっとずっと
12563,衝突事故を起こすような,あそうなんですか,あ
12564,鉢のその成長の糧を見るのが本当に今は楽しみにしております,そうなんですね綺麗にされてるんですね,そうなんですねてるんですね
12565,まそれは冗談ですけども,そうなんですねええええ,あそうなんですか
12566,本当にもうローマの休日の,そうですよね,うーん
12567,日あ日当たりのいい場所,あはい,あーなんですか
12568,えーとっても嬉しかったこととかって,うーん,あ
12569,あー公園みたいになってますけど,はー,へえ
12570,八十八か所見つけていますが,凄いですねもうすぐ千ですね,まー988すごいですね
12571,何に使うのか全く使い道がなくただただ,編んでくだけで,あーくだけでくだけでくだけ
12572,それが一番良かったっていうあの思っております,へえ,うーんですね
12573,会心のレースを展開できてえー準優勝できたと一部でね,凄いうーんうんうん,準優勝ですか一部でか
12574,そんなことでずいぶんそりゃ低いってその,あー,あー低いですよね
12575,非常に都心ではあるのですがまだまだ一面焼け野原,ええ,焼野原だったんですね
12576,その升席っつうのが何も,へへっへっ,うーんは
12577,難なくわかりました,あそうなんですね,あ良かったです
12578,スチュワーデスっていうのは憧れだったんですけどそれだけの器量も頭もなかったのでそれは,あはは,いいえですか
12579,あー先生っていう仕事職業っていうのはいいなーこうやって子供たちとも出会えるしまた大切なことを教えることもできるし大切な,そうです,そうですよね
12580,えー,運動になりますから,あ
12581,じじいの分際で,いえー,いえいえいえ
12582,行きまして,うんどうでしたか,あそうなんですか
12583,あのきちっとした身だしなみを整えていたいって,うーん,あー
12584,時間が欲しいちゅうことです,あー凄いいろいろ,あーそうなんですか
12585,線を書いてくれっていうんですね,はあ,あっなんですね
12586,忙しい合間を,カステラ,カステラ
12587,だんだんだんだんそれでは満足できないと,えへへへ,ああ
12588,それで,いいですねよねうーん,そうんですね
12589,えー一つの遊びとしてはどちらが長く駒が回るかと,あそうなんですか,あーですね
12590,食事もトイレも全部自分で,凄い,凄い
12591,えー前年暴力事件を起こして,はあ,あははははは
12592,うーん,はいどうでしょうか,そうねうか
12593,健康な体作りにがんばりたいっていうことで週に2回ばかしスポーツに1時間ばかし,ええ,あー
12594,会社に入ってから高校ですね高校から会社大学行って大学ん時はあんまりしてませんけれどもテニスですねテニスを,あーはいはい,あー
12595,一番嬉しかったと,そーなんですねー,あー
12596,あの鉄道関係の,ああ,あー
12597,今のところは別に特にありません,あないんですね,そうですか
12598,違いを互いに認め合う,あーはい,あーですね
12599,小さい頃ねあのー母親が苦労しましてね,あはい,あーそうだったんですか
12600,興味が湧きましたはい,あーはい,あーはいです
12601,先生を信じてたのでしょうか先生のつけてくださるお薬は何よりも効くような気がしたり注射もあまり痛くなかったので,はー,そうですよね
12602,えーはじめの,園芸ですかうん,園芸も
12603,中々今の世の中苦しいですけども,そうですね,そうですね話です
12604,いうことでその小さい頃遊んだそれがですねそのまま今でも生きているということになると思います,わいいことです,凄いですね
12605,大学を卒業しまして,あーそうですか,あそうなんですか
12606,うーん長年18年も会わなかったあたしを,あー,あか
12607,色々おー楽しい話をするとか,あそれは楽しいですね,わいわいですね楽しいですね
12608,すべてがうまくいきましてそれでそれが椎葉さんのおかげだおかげだっていってくれたことが本当に嬉しかったです,うーん,あはい
12609,トリスと,cm,cm
12610,えーあー将来について考えるようになり,ええああ,うーん
12611,ちょっといやわかりません,あそうですかはっ,あそうなんですか
12612,楽しく嬉しかったです,うんあそうでしたかー,はいあそうですねですね
12613,ドラドライブをするということ,いいですね,ドライブですね
12614,いう,わー,そうですよね
12615,木版画とか,うーんあええええ,木版画
12616,あのーここまで辿り着きましたそんなに時間かからなかったんで良かったと思います,はいそうですねー,あ良かったです
12617,まーそういう意味でそれも感謝しております,あいいことです,あーそうなんですか
12618,しておりました以上です,はい,はいですか
12619,あとスポーツではね今はないんですけど三角ベースといいましてね,三角ベースですね,三角ベース
12620,退院するまで,うーん,あー
12621,いい人と出会えたことですね,うん,あそうなんですか
12622,から,それはいいですね,はい
12623,で車に乗せて私とあの家内をですね乗せてくれて,えー凄いですねそれは,わーですね
12624,あのーやりましたね,あーそうなんですね,あー遊んですね
12625,えー最近ちょっとお友達が入院しましたのでお陰様で彼女がもう何事もなく退院ができた,良かったです,良かったです
12626,もう全面的にしていただきたいともう,そうなんですか,賛成
12627,そうですね特別にこれしたいってことはないんですけどまー弓道はねあのー,あはい,うーんですね
12628,たり今はあのわたくし同年齢になりますと千円で観られますので,あそうですね千円で見れる,あそう千円で見れる
12629,あの,えうーん,そう
12630,葬儀のあいだじゅうそれから食事中終わってからもわたくしのあとばっかりついて初めて会ったのにもかかわらずべったり膝がつくように,はーそうなんですか,あーそうなんですか
12631,いうことは常々子供の頃から思っておりました,あーそーなんですねー,あそうなんですね
12632,やっと,あはい,意外と
12633,非常に難しくて,あーそうなんですね,そうですか
12634,もうみんなが元気で,そうです,そうですよね
12635,かくれんぼ鬼ごっこそんなことを,あー,なつかしい
12636,で,あ,そうんですね
12637,かれこれ七年か八年ぐらいになると思いますが,七八年になるんー,へえ
12638,その次は今度は円を書きなさいと,わあ,円をか
12639,小田急線は代々木上原でございますが代々木上原から小田急線に乗って新宿に出まして新宿から,から,あはい
12640,嬉しかったこといただいているんですけども一番嬉しかった,わー,わーです
12641,あークラスに入れた,へー,凄いですね
12642,そういう簡単な遊びでしたねあとは模型飛行機を,そうなんですね,あーはいんですね
12643,朝だけちょっと当たって,あーあたるんですね,あーあたるんですね
12644,ま自分自身の中でやはりそれが一番あー嬉しかったかなーという,そうですよね,そうですねですね
12645,百上が百下が60,あーひくいですねー,へえ
12646,えーパン屋さんに就職をいたしました,しはパン屋さんにですか,あパン屋さん
12647,何時何分に乗るということに決めてあったのですがわたくしは仕事の都合でそれに乗り遅れてしまいまして二人は予定通り旅立ちました,あそうなんですね,あーそうなんですか
12648,大掃除とそれから片付ける,あそうなんですか,あーですね
12649,クルージング,クルージングですか,はい
12650,氷じゃなくて雪ですね,あっ雪,雪雪ですか
12651,のこぎりで工作をして,あー,ねっ
12652,で次男,そうですか,そうなんですか
12653,えーどういう仕事をしされてるんですかなんですかというようなことで,えー,うーん
12654,思い浮かばなかったので,はそうですねはいどうされたんですか,そうですよね普通
12655,歌を歌いながら,あーやりましたやりました,あーやりましたやりました
